Starting "SYS"."SYS_EXPORT_TABLE_01":  
W-1 Startup on instance 1 took 1 seconds
W-1 Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
W-1 Processing object type TABLE_EXPORT/TABLE/TABLE
W-1      Completed 145 TABLE objects in 48 seconds
W-1 . . exported "SYS"."WRH$$1_$$_INST_CACHE_TRANSFER"           0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_INTERCONNECT_PINGS"            0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_INTERCONNECT_PING_HISTOGRAM"      0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_IOSTAT_DETAIL"              35.9 KB     419 rows in 1 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_IOSTAT_FILETYPE"            35.2 KB     323 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_IOSTAT_FILETYPE_NAME"        7.4 KB      13 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_IOSTAT_FUNCTION"              27 KB     285 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_IOSTAT_FUNCTION_NAME"        7.4 KB      15 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_JAVA_POOL_ADVICE"              0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LATCH"                       1.8 MB   31768 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LATCH_CHILDREN"                0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LATCH_MISSES_SUMMARY"       69.8 KB     897 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LATCH_NAME"                   90 KB    1472 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LATCH_PARENT"                  0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LIBRARYCACHE"               42.5 KB     485 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LMS_STATS"                     0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_LOG"                        14.8 KB      57 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_MEMORY_RESIZE_OPS"          14.4 KB      26 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_MEMORY_TARGET_ADVICE"          0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_MEM_DYNAMIC_COMP"           42.1 KB     418 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_METRIC_NAME"                  54 KB     467 rows in 1 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_MTTR_TARGET_ADVICE"            0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_MUTEX_SLEEP"                32.3 KB     397 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_MVPARAMETER"                18.8 KB     133 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_OPTIMIZER_ENV"              39.3 KB      74 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_OSSTAT"                     23.6 KB     475 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_OSSTAT_NAME"                 7.9 KB      25 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PARAMETER"                 579.1 KB   11875 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PARAMETER_NAME"            382.7 KB    7206 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PERSISTENT_QMN_CACHE"       21.7 KB      50 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PERSISTENT_QUEUES"             0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PERSISTENT_SUBSCRIBERS"        0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PGASTAT"                    36.1 KB     536 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PGA_TARGET_ADVICE"          25.8 KB     266 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PLAN_OPERATION_NAME"        13.2 KB     160 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PLAN_OPTION_NAME"           18.4 KB     277 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PROCESS_MEMORY_SUMMARY"     23.1 KB     152 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_PROCESS_WAITTIME"          261.7 KB    3957 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_RECOVERY_PROGRESS"             0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_REDO_TRANSPORT_ISSUES"       7.9 KB      19 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_REPLICATION_TBL_STATS"         0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_REPLICATION_TXN_STATS"         0 KB       0 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_RESOURCE_LIMIT"               37 KB     418 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_ROWCACHE_SUMMARY"           97.1 KB    1292 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_RSRC_CONSUMER_GROUP"        51.4 KB     190 rows in 0 seconds using direct_path
W-1 . . exported "SYS"."WRH$$1_$$_RSRC_METRIC"                29.4 KB     190 rows in 0 seconds using direct_path
